,age,gender,race,age_group
10843,30,0,4,"(25, 35]"
10844,30,0,4,"(25, 35]"
10845,30,0,4,"(25, 35]"
10846,30,0,4,"(25, 35]"
10847,30,0,4,"(25, 35]"
10848,30,0,4,"(25, 35]"
10849,30,0,4,"(25, 35]"
10850,30,0,4,"(25, 35]"
10851,30,0,4,"(25, 35]"
10852,30,0,4,"(25, 35]"
10853,30,0,4,"(25, 35]"
10854,30,0,4,"(25, 35]"
10855,30,0,4,"(25, 35]"
10856,30,0,4,"(25, 35]"
10857,30,0,4,"(25, 35]"
10858,30,0,4,"(25, 35]"
10859,30,1,0,"(25, 35]"
10860,30,1,0,"(25, 35]"
10861,30,1,0,"(25, 35]"
10862,30,1,0,"(25, 35]"
10863,30,1,0,"(25, 35]"
10864,30,1,0,"(25, 35]"
10865,30,1,0,"(25, 35]"
10866,30,1,0,"(25, 35]"
10867,30,1,0,"(25, 35]"
10868,30,1,0,"(25, 35]"
10869,30,1,0,"(25, 35]"
10870,30,1,0,"(25, 35]"
10871,30,1,0,"(25, 35]"
10872,30,1,0,"(25, 35]"
10873,30,1,0,"(25, 35]"
10874,30,1,0,"(25, 35]"
10875,30,1,0,"(25, 35]"
10876,30,1,0,"(25, 35]"
10877,30,1,0,"(25, 35]"
10878,30,1,0,"(25, 35]"
10879,30,1,0,"(25, 35]"
10880,30,1,0,"(25, 35]"
10881,30,1,0,"(25, 35]"
10882,30,1,0,"(25, 35]"
10883,30,1,0,"(25, 35]"
10884,30,1,0,"(25, 35]"
10885,30,1,0,"(25, 35]"
10886,30,1,0,"(25, 35]"
10887,30,1,0,"(25, 35]"
10888,30,1,0,"(25, 35]"
10889,30,1,0,"(25, 35]"
10890,30,1,0,"(25, 35]"
10891,30,1,0,"(25, 35]"
10892,30,1,0,"(25, 35]"
10893,30,1,0,"(25, 35]"
10894,30,1,0,"(25, 35]"
10895,30,1,0,"(25, 35]"
10896,30,1,0,"(25, 35]"
10897,30,1,0,"(25, 35]"
10898,30,1,0,"(25, 35]"
10899,30,1,0,"(25, 35]"
10900,30,1,0,"(25, 35]"
10901,30,1,0,"(25, 35]"
10902,30,1,0,"(25, 35]"
10903,30,1,0,"(25, 35]"
10904,30,1,0,"(25, 35]"
10905,30,1,0,"(25, 35]"
10906,30,1,0,"(25, 35]"
10907,30,1,0,"(25, 35]"
10908,30,1,0,"(25, 35]"
10909,30,1,0,"(25, 35]"
10910,30,1,0,"(25, 35]"
10911,30,1,0,"(25, 35]"
10912,30,1,0,"(25, 35]"
10913,30,1,0,"(25, 35]"
10914,30,1,0,"(25, 35]"
10915,30,1,0,"(25, 35]"
10916,30,1,0,"(25, 35]"
10917,30,1,0,"(25, 35]"
10918,30,1,0,"(25, 35]"
10919,30,1,0,"(25, 35]"
10920,30,1,0,"(25, 35]"
10921,30,1,0,"(25, 35]"
10922,30,1,0,"(25, 35]"
10923,30,1,0,"(25, 35]"
10924,30,1,0,"(25, 35]"
10925,30,1,0,"(25, 35]"
10926,30,1,0,"(25, 35]"
10927,30,1,0,"(25, 35]"
10928,30,1,0,"(25, 35]"
10929,30,1,0,"(25, 35]"
10930,30,1,0,"(25, 35]"
10931,30,1,0,"(25, 35]"
10932,30,1,0,"(25, 35]"
10933,30,1,0,"(25, 35]"
10934,30,1,0,"(25, 35]"
10935,30,1,0,"(25, 35]"
10936,30,1,0,"(25, 35]"
10937,30,1,0,"(25, 35]"
10938,30,1,0,"(25, 35]"
10939,30,1,0,"(25, 35]"
10940,30,1,0,"(25, 35]"
10941,30,1,0,"(25, 35]"
10942,30,1,0,"(25, 35]"
10943,30,1,0,"(25, 35]"
10944,30,1,0,"(25, 35]"
10945,30,1,0,"(25, 35]"
10946,30,1,0,"(25, 35]"
10947,30,1,0,"(25, 35]"
10948,30,1,0,"(25, 35]"
10949,30,1,0,"(25, 35]"
10950,30,1,0,"(25, 35]"
10951,30,1,0,"(25, 35]"
10952,30,1,0,"(25, 35]"
10953,30,1,0,"(25, 35]"
10954,30,1,0,"(25, 35]"
10955,30,1,0,"(25, 35]"
10956,30,1,0,"(25, 35]"
10957,30,1,0,"(25, 35]"
10958,30,1,0,"(25, 35]"
10959,30,1,0,"(25, 35]"
10960,30,1,0,"(25, 35]"
10961,30,1,0,"(25, 35]"
10962,30,1,0,"(25, 35]"
10963,30,1,0,"(25, 35]"
10964,30,1,0,"(25, 35]"
10965,30,1,0,"(25, 35]"
10966,30,1,0,"(25, 35]"
10967,30,1,0,"(25, 35]"
10968,30,1,0,"(25, 35]"
10969,30,1,0,"(25, 35]"
10970,30,1,0,"(25, 35]"
10971,30,1,0,"(25, 35]"
10972,30,1,0,"(25, 35]"
10973,30,1,0,"(25, 35]"
10974,30,1,0,"(25, 35]"
10975,30,1,0,"(25, 35]"
10976,30,1,0,"(25, 35]"
10977,30,1,0,"(25, 35]"
10978,30,1,0,"(25, 35]"
10979,30,1,0,"(25, 35]"
10980,30,1,0,"(25, 35]"
10981,30,1,0,"(25, 35]"
10982,30,1,0,"(25, 35]"
10983,30,1,0,"(25, 35]"
10984,30,1,0,"(25, 35]"
10985,30,1,0,"(25, 35]"
10986,30,1,0,"(25, 35]"
10987,30,1,0,"(25, 35]"
10988,30,1,0,"(25, 35]"
10989,30,1,0,"(25, 35]"
10990,30,1,0,"(25, 35]"
10991,30,1,0,"(25, 35]"
10992,30,1,0,"(25, 35]"
10993,30,1,1,"(25, 35]"
10994,30,1,1,"(25, 35]"
10995,30,1,1,"(25, 35]"
10996,30,1,1,"(25, 35]"
10997,30,1,1,"(25, 35]"
10998,30,1,1,"(25, 35]"
10999,30,1,1,"(25, 35]"
11000,30,1,1,"(25, 35]"
11001,30,1,1,"(25, 35]"
11002,30,1,1,"(25, 35]"
11003,30,1,1,"(25, 35]"
11004,30,1,1,"(25, 35]"
11005,30,1,1,"(25, 35]"
11006,30,1,1,"(25, 35]"
11007,30,1,1,"(25, 35]"
11008,30,1,1,"(25, 35]"
11009,30,1,1,"(25, 35]"
11010,30,1,1,"(25, 35]"
11011,30,1,1,"(25, 35]"
11012,30,1,1,"(25, 35]"
11013,30,1,1,"(25, 35]"
11014,30,1,1,"(25, 35]"
11015,30,1,1,"(25, 35]"
11016,30,1,1,"(25, 35]"
11017,30,1,1,"(25, 35]"
11018,30,1,1,"(25, 35]"
11019,30,1,1,"(25, 35]"
11020,30,1,1,"(25, 35]"
11021,30,1,1,"(25, 35]"
11022,30,1,1,"(25, 35]"
11023,30,1,1,"(25, 35]"
11024,30,1,1,"(25, 35]"
11025,30,1,1,"(25, 35]"
11026,30,1,1,"(25, 35]"
11027,30,1,1,"(25, 35]"
11028,30,1,1,"(25, 35]"
11029,30,1,1,"(25, 35]"
11030,30,1,1,"(25, 35]"
11031,30,1,1,"(25, 35]"
11032,30,1,1,"(25, 35]"
11033,30,1,1,"(25, 35]"
11034,30,1,1,"(25, 35]"
11035,30,1,1,"(25, 35]"
11036,30,1,1,"(25, 35]"
11037,30,1,1,"(25, 35]"
11038,30,1,1,"(25, 35]"
11039,30,1,1,"(25, 35]"
11040,30,1,1,"(25, 35]"
11041,30,1,1,"(25, 35]"
11042,30,1,1,"(25, 35]"
11043,30,1,1,"(25, 35]"
11044,30,1,1,"(25, 35]"
11045,30,1,1,"(25, 35]"
11046,30,1,1,"(25, 35]"
11047,30,1,1,"(25, 35]"
11048,30,1,1,"(25, 35]"
11049,30,1,1,"(25, 35]"
11050,30,1,1,"(25, 35]"
11051,30,1,1,"(25, 35]"
11052,30,1,1,"(25, 35]"
11053,30,1,1,"(25, 35]"
11054,30,1,1,"(25, 35]"
11055,30,1,1,"(25, 35]"
11056,30,1,1,"(25, 35]"
11057,30,1,1,"(25, 35]"
11058,30,1,1,"(25, 35]"
11059,30,1,1,"(25, 35]"
11060,30,1,1,"(25, 35]"
11061,30,1,1,"(25, 35]"
11062,30,1,1,"(25, 35]"
11063,30,1,1,"(25, 35]"
11064,30,1,1,"(25, 35]"
11065,30,1,1,"(25, 35]"
11066,30,1,1,"(25, 35]"
11067,30,1,1,"(25, 35]"
11068,30,1,2,"(25, 35]"
11069,30,1,2,"(25, 35]"
11070,30,1,2,"(25, 35]"
11071,30,1,2,"(25, 35]"
11072,30,1,2,"(25, 35]"
11073,30,1,2,"(25, 35]"
11074,30,1,2,"(25, 35]"
11075,30,1,2,"(25, 35]"
11076,30,1,2,"(25, 35]"
11077,30,1,2,"(25, 35]"
11078,30,1,2,"(25, 35]"
11079,30,1,2,"(25, 35]"
11080,30,1,2,"(25, 35]"
11081,30,1,2,"(25, 35]"
11082,30,1,2,"(25, 35]"
11083,30,1,2,"(25, 35]"
11084,30,1,2,"(25, 35]"
11085,30,1,2,"(25, 35]"
11086,30,1,2,"(25, 35]"
11087,30,1,2,"(25, 35]"
11088,30,1,2,"(25, 35]"
11089,30,1,2,"(25, 35]"
11090,30,1,2,"(25, 35]"
11091,30,1,2,"(25, 35]"
11092,30,1,2,"(25, 35]"
11093,30,1,2,"(25, 35]"
11094,30,1,2,"(25, 35]"
11095,30,1,2,"(25, 35]"
11096,30,1,2,"(25, 35]"
11097,30,1,2,"(25, 35]"
11098,30,1,2,"(25, 35]"
11099,30,1,2,"(25, 35]"
11100,30,1,2,"(25, 35]"
11101,30,1,2,"(25, 35]"
11102,30,1,2,"(25, 35]"
11103,30,1,2,"(25, 35]"
11104,30,1,2,"(25, 35]"
11105,30,1,2,"(25, 35]"
11106,30,1,2,"(25, 35]"
11107,30,1,2,"(25, 35]"
11108,30,1,2,"(25, 35]"
11109,30,1,2,"(25, 35]"
11110,30,1,2,"(25, 35]"
11111,30,1,2,"(25, 35]"
11112,30,1,2,"(25, 35]"
11113,30,1,2,"(25, 35]"
11114,30,1,2,"(25, 35]"
11115,30,1,2,"(25, 35]"
11116,30,1,2,"(25, 35]"
11117,30,1,2,"(25, 35]"
11118,30,1,2,"(25, 35]"
11119,30,1,2,"(25, 35]"
11120,30,1,2,"(25, 35]"
11121,30,1,2,"(25, 35]"
11122,30,1,2,"(25, 35]"
11123,30,1,2,"(25, 35]"
11124,30,1,2,"(25, 35]"
11125,30,1,2,"(25, 35]"
11126,30,1,2,"(25, 35]"
11127,30,1,2,"(25, 35]"
11128,30,1,2,"(25, 35]"
11129,30,1,2,"(25, 35]"
11130,30,1,2,"(25, 35]"
11131,30,1,2,"(25, 35]"
11132,30,1,2,"(25, 35]"
11133,30,1,2,"(25, 35]"
11134,30,1,2,"(25, 35]"
11135,30,1,2,"(25, 35]"
11136,30,1,2,"(25, 35]"
11137,30,1,2,"(25, 35]"
11138,30,1,2,"(25, 35]"
11139,30,1,2,"(25, 35]"
11140,30,1,2,"(25, 35]"
11141,30,1,2,"(25, 35]"
11142,30,1,2,"(25, 35]"
11143,30,1,2,"(25, 35]"
11144,30,1,2,"(25, 35]"
11145,30,1,2,"(25, 35]"
11146,30,1,2,"(25, 35]"
11147,30,1,2,"(25, 35]"
11148,30,1,2,"(25, 35]"
11149,30,1,2,"(25, 35]"
11150,30,1,2,"(25, 35]"
11151,30,1,2,"(25, 35]"
11152,30,1,2,"(25, 35]"
11153,30,1,2,"(25, 35]"
11154,30,1,2,"(25, 35]"
11155,30,1,2,"(25, 35]"
11156,30,1,2,"(25, 35]"
11157,30,1,3,"(25, 35]"
11158,30,1,3,"(25, 35]"
11159,30,1,3,"(25, 35]"
11160,30,1,3,"(25, 35]"
11161,30,1,3,"(25, 35]"
11162,30,1,3,"(25, 35]"
11163,30,1,3,"(25, 35]"
11164,30,1,3,"(25, 35]"
11165,30,1,3,"(25, 35]"
11166,30,1,3,"(25, 35]"
11167,30,1,3,"(25, 35]"
11168,30,1,3,"(25, 35]"
11169,30,1,3,"(25, 35]"
11170,30,1,3,"(25, 35]"
11171,30,1,3,"(25, 35]"
11172,30,1,3,"(25, 35]"
11173,30,1,3,"(25, 35]"
11174,30,1,3,"(25, 35]"
11175,30,1,3,"(25, 35]"
11176,30,1,3,"(25, 35]"
11177,30,1,3,"(25, 35]"
11178,30,1,3,"(25, 35]"
11179,30,1,3,"(25, 35]"
11180,30,1,3,"(25, 35]"
11181,30,1,3,"(25, 35]"
11182,30,1,3,"(25, 35]"
11183,30,1,3,"(25, 35]"
11184,30,1,3,"(25, 35]"
11185,30,1,3,"(25, 35]"
11186,30,1,3,"(25, 35]"
11187,30,1,3,"(25, 35]"
11188,30,1,3,"(25, 35]"
11189,30,1,3,"(25, 35]"
11190,30,1,3,"(25, 35]"
11191,30,1,3,"(25, 35]"
11192,30,1,3,"(25, 35]"
11193,30,1,3,"(25, 35]"
11194,30,1,3,"(25, 35]"
11195,30,1,3,"(25, 35]"
11196,30,1,3,"(25, 35]"
11197,30,1,3,"(25, 35]"
11198,30,1,3,"(25, 35]"
11199,30,1,3,"(25, 35]"
11200,30,1,3,"(25, 35]"
11201,30,1,3,"(25, 35]"
11202,30,1,3,"(25, 35]"
11203,30,1,3,"(25, 35]"
11204,30,1,3,"(25, 35]"
11205,30,1,3,"(25, 35]"
11206,30,1,3,"(25, 35]"
11207,30,1,3,"(25, 35]"
11208,30,1,3,"(25, 35]"
11209,30,1,3,"(25, 35]"
11210,30,1,3,"(25, 35]"
11211,30,1,3,"(25, 35]"
11212,30,1,4,"(25, 35]"
11213,30,1,4,"(25, 35]"
11214,30,1,4,"(25, 35]"
11215,30,1,4,"(25, 35]"
11216,30,1,4,"(25, 35]"
11217,30,1,4,"(25, 35]"
11218,30,1,4,"(25, 35]"
11219,30,1,4,"(25, 35]"
11220,30,1,4,"(25, 35]"
11221,30,1,4,"(25, 35]"
11222,30,1,4,"(25, 35]"
11223,30,1,4,"(25, 35]"
11224,30,1,4,"(25, 35]"
11225,30,1,4,"(25, 35]"
11226,30,1,4,"(25, 35]"
11227,30,1,4,"(25, 35]"
11228,30,1,4,"(25, 35]"
11229,30,1,4,"(25, 35]"
11230,30,1,4,"(25, 35]"
11231,30,1,4,"(25, 35]"
11232,30,1,4,"(25, 35]"
11233,30,1,4,"(25, 35]"
11234,30,1,4,"(25, 35]"
11235,30,1,4,"(25, 35]"
11236,31,0,0,"(25, 35]"
11237,31,0,0,"(25, 35]"
11238,31,0,0,"(25, 35]"
11239,31,0,0,"(25, 35]"
11240,31,0,0,"(25, 35]"
11241,31,0,0,"(25, 35]"
11242,31,0,0,"(25, 35]"
11243,31,0,0,"(25, 35]"
11244,31,0,0,"(25, 35]"
11245,31,0,0,"(25, 35]"
11246,31,0,0,"(25, 35]"
11247,31,0,0,"(25, 35]"
11248,31,0,0,"(25, 35]"
11249,31,0,0,"(25, 35]"
11250,31,0,0,"(25, 35]"
11251,31,0,0,"(25, 35]"
11252,31,0,0,"(25, 35]"
11253,31,0,0,"(25, 35]"
11254,31,0,0,"(25, 35]"
11255,31,0,0,"(25, 35]"
11256,31,0,0,"(25, 35]"
11257,31,0,0,"(25, 35]"
11258,31,0,0,"(25, 35]"
11259,31,0,0,"(25, 35]"
11260,31,0,0,"(25, 35]"
11261,31,0,0,"(25, 35]"
11262,31,0,0,"(25, 35]"
11263,31,0,0,"(25, 35]"
11264,31,0,0,"(25, 35]"
11265,31,0,0,"(25, 35]"
11266,31,0,0,"(25, 35]"
11267,31,0,0,"(25, 35]"
11268,31,0,0,"(25, 35]"
11269,31,0,0,"(25, 35]"
11270,31,0,0,"(25, 35]"
11271,31,0,0,"(25, 35]"
11272,31,0,0,"(25, 35]"
11273,31,0,0,"(25, 35]"
11274,31,0,0,"(25, 35]"
11275,31,0,0,"(25, 35]"
11276,31,0,0,"(25, 35]"
11277,31,0,0,"(25, 35]"
11278,31,0,0,"(25, 35]"
11279,31,0,0,"(25, 35]"
11280,31,0,0,"(25, 35]"
11281,31,0,0,"(25, 35]"
11282,31,0,0,"(25, 35]"
11283,31,0,0,"(25, 35]"
11284,31,0,0,"(25, 35]"
11285,31,0,0,"(25, 35]"
11286,31,0,0,"(25, 35]"
11287,31,0,0,"(25, 35]"
11288,31,0,0,"(25, 35]"
11289,31,0,0,"(25, 35]"
11290,31,0,0,"(25, 35]"
11291,31,0,1,"(25, 35]"
11292,31,0,1,"(25, 35]"
11293,31,0,1,"(25, 35]"
11294,31,0,1,"(25, 35]"
11295,31,0,1,"(25, 35]"
11296,31,0,1,"(25, 35]"
11297,31,0,1,"(25, 35]"
11298,31,0,1,"(25, 35]"
11299,31,0,1,"(25, 35]"
11300,31,0,1,"(25, 35]"
11301,31,0,1,"(25, 35]"
11302,31,0,1,"(25, 35]"
11303,31,0,1,"(25, 35]"
11304,31,0,1,"(25, 35]"
11305,31,0,1,"(25, 35]"
11306,31,0,1,"(25, 35]"
11307,31,0,1,"(25, 35]"
11308,31,0,1,"(25, 35]"
11309,31,0,1,"(25, 35]"
11310,31,0,1,"(25, 35]"
11311,31,0,1,"(25, 35]"
11312,31,0,1,"(25, 35]"
11313,31,0,1,"(25, 35]"
11314,31,0,1,"(25, 35]"
11315,31,0,1,"(25, 35]"
11316,31,0,1,"(25, 35]"
11317,31,0,1,"(25, 35]"
11318,31,0,1,"(25, 35]"
11319,31,0,1,"(25, 35]"
11320,31,0,1,"(25, 35]"
11321,31,0,1,"(25, 35]"
11322,31,0,1,"(25, 35]"
11323,31,0,1,"(25, 35]"
11324,31,0,1,"(25, 35]"
11325,31,0,1,"(25, 35]"
11326,31,0,1,"(25, 35]"
11327,31,0,1,"(25, 35]"
11328,31,0,1,"(25, 35]"
11329,31,0,1,"(25, 35]"
11330,31,0,1,"(25, 35]"
11331,31,0,1,"(25, 35]"
11332,31,0,1,"(25, 35]"
11333,31,0,1,"(25, 35]"
11334,31,0,1,"(25, 35]"
11335,31,0,1,"(25, 35]"
11336,31,0,1,"(25, 35]"
11337,31,0,1,"(25, 35]"
11338,31,0,1,"(25, 35]"
11339,31,0,1,"(25, 35]"
11340,31,0,1,"(25, 35]"
11341,31,0,1,"(25, 35]"
11342,31,0,1,"(25, 35]"
11343,31,0,1,"(25, 35]"
11344,31,0,1,"(25, 35]"
11345,31,0,1,"(25, 35]"
11346,31,0,1,"(25, 35]"
11347,31,0,1,"(25, 35]"
11348,31,0,1,"(25, 35]"
11349,31,0,1,"(25, 35]"
11350,31,0,2,"(25, 35]"
11351,31,0,2,"(25, 35]"
11352,31,0,2,"(25, 35]"
11353,31,0,2,"(25, 35]"
11354,31,0,2,"(25, 35]"
11355,31,0,2,"(25, 35]"
11356,31,0,2,"(25, 35]"
11357,31,0,2,"(25, 35]"
11358,31,0,2,"(25, 35]"
11359,31,0,2,"(25, 35]"
11360,31,0,2,"(25, 35]"
11361,31,0,2,"(25, 35]"
11362,31,0,2,"(25, 35]"
11363,31,0,2,"(25, 35]"
11364,31,0,2,"(25, 35]"
11365,31,0,2,"(25, 35]"
11366,31,0,2,"(25, 35]"
11367,31,0,2,"(25, 35]"
11368,31,0,2,"(25, 35]"
11369,31,0,2,"(25, 35]"
11370,31,0,3,"(25, 35]"
11371,31,0,3,"(25, 35]"
11372,31,0,3,"(25, 35]"
11373,31,0,3,"(25, 35]"
11374,31,0,3,"(25, 35]"
11375,31,0,3,"(25, 35]"
11376,31,0,3,"(25, 35]"
11377,31,0,3,"(25, 35]"
11378,31,0,3,"(25, 35]"
11379,31,0,3,"(25, 35]"
11380,31,0,3,"(25, 35]"
11381,31,0,3,"(25, 35]"
11382,31,0,3,"(25, 35]"
11383,31,0,3,"(25, 35]"
11384,31,0,3,"(25, 35]"
11385,31,0,3,"(25, 35]"
11386,31,0,3,"(25, 35]"
11387,31,0,3,"(25, 35]"
11388,31,0,3,"(25, 35]"
11389,31,0,3,"(25, 35]"
11390,31,0,3,"(25, 35]"
11391,31,0,3,"(25, 35]"
11392,31,0,3,"(25, 35]"
11393,31,0,3,"(25, 35]"
11394,31,0,4,"(25, 35]"
11395,31,0,4,"(25, 35]"
11396,31,0,4,"(25, 35]"
11397,31,0,4,"(25, 35]"
11398,31,0,4,"(25, 35]"
11399,31,0,4,"(25, 35]"
11400,31,0,4,"(25, 35]"
11401,31,0,4,"(25, 35]"
11402,31,0,4,"(25, 35]"
11403,31,0,4,"(25, 35]"
11404,31,0,4,"(25, 35]"
11405,31,0,4,"(25, 35]"
11406,31,1,0,"(25, 35]"
11407,31,1,0,"(25, 35]"
11408,31,1,0,"(25, 35]"
11409,31,1,0,"(25, 35]"
11410,31,1,0,"(25, 35]"
11411,31,1,0,"(25, 35]"
11412,31,1,0,"(25, 35]"
11413,31,1,0,"(25, 35]"
11414,31,1,0,"(25, 35]"
11415,31,1,0,"(25, 35]"
11416,31,1,0,"(25, 35]"
11417,31,1,0,"(25, 35]"
11418,31,1,0,"(25, 35]"
11419,31,1,0,"(25, 35]"
11420,31,1,0,"(25, 35]"
11421,31,1,0,"(25, 35]"
11422,31,1,0,"(25, 35]"
11423,31,1,0,"(25, 35]"
11424,31,1,0,"(25, 35]"
11425,31,1,0,"(25, 35]"
11426,31,1,0,"(25, 35]"
11427,31,1,0,"(25, 35]"
11428,31,1,0,"(25, 35]"
11429,31,1,0,"(25, 35]"
11430,31,1,0,"(25, 35]"
11431,31,1,0,"(25, 35]"
11432,31,1,0,"(25, 35]"
11433,31,1,0,"(25, 35]"
11434,31,1,0,"(25, 35]"
11435,31,1,0,"(25, 35]"
11436,31,1,0,"(25, 35]"
11437,31,1,0,"(25, 35]"
11438,31,1,0,"(25, 35]"
11439,31,1,0,"(25, 35]"
11440,31,1,0,"(25, 35]"
11441,31,1,0,"(25, 35]"
11442,31,1,0,"(25, 35]"
11443,31,1,0,"(25, 35]"
11444,31,1,0,"(25, 35]"
11445,31,1,0,"(25, 35]"
11446,31,1,0,"(25, 35]"
11447,31,1,0,"(25, 35]"
11448,31,1,0,"(25, 35]"
11449,31,1,0,"(25, 35]"
11450,31,1,0,"(25, 35]"
11451,31,1,0,"(25, 35]"
11452,31,1,1,"(25, 35]"
11453,31,1,1,"(25, 35]"
11454,31,1,1,"(25, 35]"
11455,31,1,1,"(25, 35]"
11456,31,1,1,"(25, 35]"
11457,31,1,1,"(25, 35]"
11458,31,1,1,"(25, 35]"
11459,31,1,1,"(25, 35]"
11460,31,1,1,"(25, 35]"
11461,31,1,1,"(25, 35]"
11462,31,1,1,"(25, 35]"
11463,31,1,1,"(25, 35]"
11464,31,1,1,"(25, 35]"
11465,31,1,1,"(25, 35]"
11466,31,1,1,"(25, 35]"
11467,31,1,1,"(25, 35]"
11468,31,1,1,"(25, 35]"
11469,31,1,1,"(25, 35]"
11470,31,1,1,"(25, 35]"
11471,31,1,1,"(25, 35]"
11472,31,1,1,"(25, 35]"
11473,31,1,1,"(25, 35]"
11474,31,1,1,"(25, 35]"
11475,31,1,1,"(25, 35]"
11476,31,1,1,"(25, 35]"
11477,31,1,1,"(25, 35]"
11478,31,1,1,"(25, 35]"
11479,31,1,1,"(25, 35]"
11480,31,1,1,"(25, 35]"
11481,31,1,1,"(25, 35]"
11482,31,1,1,"(25, 35]"
11483,31,1,1,"(25, 35]"
11484,31,1,1,"(25, 35]"
11485,31,1,1,"(25, 35]"
11486,31,1,1,"(25, 35]"
11487,31,1,1,"(25, 35]"
11488,31,1,1,"(25, 35]"
11489,31,1,1,"(25, 35]"
11490,31,1,1,"(25, 35]"
11491,31,1,1,"(25, 35]"
11492,31,1,1,"(25, 35]"
11493,31,1,1,"(25, 35]"
11494,31,1,1,"(25, 35]"
11495,31,1,1,"(25, 35]"
11496,31,1,1,"(25, 35]"
11497,31,1,1,"(25, 35]"
11498,31,1,1,"(25, 35]"
11499,31,1,1,"(25, 35]"
11500,31,1,1,"(25, 35]"
11501,31,1,1,"(25, 35]"
11502,31,1,1,"(25, 35]"
11503,31,1,1,"(25, 35]"
11504,31,1,1,"(25, 35]"
11505,31,1,1,"(25, 35]"
11506,31,1,1,"(25, 35]"
11507,31,1,1,"(25, 35]"
11508,31,1,1,"(25, 35]"
11509,31,1,1,"(25, 35]"
11510,31,1,1,"(25, 35]"
11511,31,1,1,"(25, 35]"
11512,31,1,1,"(25, 35]"
11513,31,1,1,"(25, 35]"
11514,31,1,1,"(25, 35]"
11515,31,1,1,"(25, 35]"
11516,31,1,1,"(25, 35]"
11517,31,1,1,"(25, 35]"
11518,31,1,1,"(25, 35]"
11519,31,1,1,"(25, 35]"
11520,31,1,1,"(25, 35]"
11521,31,1,1,"(25, 35]"
11522,31,1,2,"(25, 35]"
11523,31,1,2,"(25, 35]"
11524,31,1,2,"(25, 35]"
11525,31,1,2,"(25, 35]"
11526,31,1,2,"(25, 35]"
11527,31,1,2,"(25, 35]"
11528,31,1,2,"(25, 35]"
11529,31,1,2,"(25, 35]"
11530,31,1,2,"(25, 35]"
11531,31,1,2,"(25, 35]"
11532,31,1,2,"(25, 35]"
11533,31,1,2,"(25, 35]"
11534,31,1,2,"(25, 35]"
11535,31,1,2,"(25, 35]"
11536,31,1,2,"(25, 35]"
11537,31,1,2,"(25, 35]"
11538,31,1,2,"(25, 35]"
11539,31,1,2,"(25, 35]"
11540,31,1,2,"(25, 35]"
11541,31,1,3,"(25, 35]"
11542,31,1,3,"(25, 35]"
11543,31,1,3,"(25, 35]"
11544,31,1,3,"(25, 35]"
11545,31,1,3,"(25, 35]"
11546,31,1,3,"(25, 35]"
11547,31,1,3,"(25, 35]"
11548,31,1,3,"(25, 35]"
11549,31,1,3,"(25, 35]"
11550,31,1,3,"(25, 35]"
11551,31,1,3,"(25, 35]"
11552,31,1,3,"(25, 35]"
11553,31,1,3,"(25, 35]"
11554,31,1,3,"(25, 35]"
11555,31,1,3,"(25, 35]"
11556,31,1,3,"(25, 35]"
11557,31,1,3,"(25, 35]"
11558,31,1,3,"(25, 35]"
11559,31,1,3,"(25, 35]"
11560,31,1,3,"(25, 35]"
11561,31,1,3,"(25, 35]"
11562,31,1,3,"(25, 35]"
11563,31,1,3,"(25, 35]"
11564,31,1,3,"(25, 35]"
11565,31,1,3,"(25, 35]"
11566,31,1,4,"(25, 35]"
11567,31,1,4,"(25, 35]"
11568,31,1,4,"(25, 35]"
11569,31,1,4,"(25, 35]"
11570,31,1,4,"(25, 35]"
11571,31,1,4,"(25, 35]"
11572,31,1,4,"(25, 35]"
11573,31,1,4,"(25, 35]"
11574,31,1,4,"(25, 35]"
11575,31,1,4,"(25, 35]"
11576,31,1,4,"(25, 35]"
11577,31,1,4,"(25, 35]"
11578,31,1,4,"(25, 35]"
11579,31,1,4,"(25, 35]"
11580,31,1,4,"(25, 35]"
11581,31,1,4,"(25, 35]"
11582,31,1,4,"(25, 35]"
11583,31,1,4,"(25, 35]"
11584,31,1,4,"(25, 35]"
11585,31,1,4,"(25, 35]"
11586,32,0,0,"(25, 35]"
11587,32,0,0,"(25, 35]"
11588,32,0,0,"(25, 35]"
11589,32,0,0,"(25, 35]"
11590,32,0,0,"(25, 35]"
11591,32,0,0,"(25, 35]"
11592,32,0,0,"(25, 35]"
11593,32,0,0,"(25, 35]"
11594,32,0,0,"(25, 35]"
11595,32,0,0,"(25, 35]"
11596,32,0,0,"(25, 35]"
11597,32,0,0,"(25, 35]"
11598,32,0,0,"(25, 35]"
11599,32,0,0,"(25, 35]"
11600,32,0,0,"(25, 35]"
11601,32,0,0,"(25, 35]"
11602,32,0,0,"(25, 35]"
11603,32,0,0,"(25, 35]"
11604,32,0,0,"(25, 35]"
11605,32,0,0,"(25, 35]"
11606,32,0,0,"(25, 35]"
11607,32,0,0,"(25, 35]"
11608,32,0,0,"(25, 35]"
11609,32,0,0,"(25, 35]"
11610,32,0,0,"(25, 35]"
11611,32,0,0,"(25, 35]"
11612,32,0,0,"(25, 35]"
11613,32,0,0,"(25, 35]"
11614,32,0,0,"(25, 35]"
11615,32,0,0,"(25, 35]"
11616,32,0,0,"(25, 35]"
11617,32,0,0,"(25, 35]"
11618,32,0,0,"(25, 35]"
11619,32,0,0,"(25, 35]"
